"Account # 5PD19713 Account History"
"Transaction Type=ALL; Symbol=; Time Range=Jan 01 2017 to May 14 2017"
TransactionID, Date, Time,Type,Description,Strike,Type,Side,Quantity,Symbol,Price per unit,Underlier Symbol,Fee,Commission,Amount,Security Type, Expiration Date,Security Description,Open or Close,Deliverables,Market Statistics, Trade Journal notes
"1000062701356","13-May-2017","14:08:23","Assignment","Bought 200 F @ $13.00","0","","BUY","200.0000000000","F","13.0000000000000","F","0","4.9500","-2604.9500","Equity","","Ford Motor Ord Shs","OPEN","","",""
"1000062559652","13-May-2017","13:51:58","Option Expiration","Bought 2 F Jun-02-17 13 put (FR0217C013000) @ $.00","13.000000","PUT","BUY","2.0000000000","FR0217C013000","0.0000000000000","F","0","0","0.0000","Option","02-Jun-2017","Ford Motor Ord Shs","CLOSE","F F 100.0 100 null null  F : 100","",""
"1000062579010","11-May-2017","10:15:14","Trade","Bought 3 ANF May17 13 put (ANFQ1917C013000) @ $.10","13.000000","PUT","BUY","3.0000000000","ANFQ1917C013000","0.1000000000000","ANF","0.1300","0.0000","-30.1300","Option","19-May-2017","Abercrombie and Fitch Ord Class A","CLOSE","ANF ANF 100.0 100 null null  ANF : 100","",""
"1000062579012","11-May-2017","10:15:14","Trade","Bought 3 ANF May17 13 put (ANFQ1917C013000) @ $.10","13.000000","PUT","BUY","3.0000000000","ANFQ1917C013000","0.1000000000000","ANF","0.1300","0.0000","-30.1300","Option","19-May-2017","Abercrombie and Fitch Ord Class A","CLOSE","ANF ANF 100.0 100 null null  ANF : 100","",""
"1000062371641","06-May-2017","08:18:42","Assignment","Bought 1000 FIT @ $9.00","0","","BUY","1000.0000000000","FIT","9.0000000000000","FIT","0","4.9500","-9004.9500","Equity","","Fitbit Ord Shs Class A","OPEN","","",""
"1000062292360","06-May-2017","08:04:43","Option Expiration","Bought 10 FIT May17 9 put (FITQ1917C009000) @ $.00","9.000000","PUT","BUY","10.0000000000","FITQ1917C009000","0.0000000000000","FIT","0","0","0.0000","Option","19-May-2017","Fitbit Ord Shs Class A","CLOSE","FIT FIT 100.0 100 null null  FIT : 100","",""
"1000062129137","03-May-2017","07:29:05","Assignment","Bought 200 F @ $13.00","0","","BUY","200.0000000000","F","13.0000000000000","F","0","4.9500","-2604.9500","Equity","","Ford Motor Ord Shs","OPEN","","",""
"1000062129099","03-May-2017","07:16:25","Option Expiration","Bought 2 F Jun-02-17 13 put (FR0217C013000) @ $.00","13.000000","PUT","BUY","2.0000000000","FR0217C013000","0.0000000000000","F","0.0000000000","0.0000","0.0000","Option","02-Jun-2017","Ford Motor Ord Shs","CLOSE","F F 100.0 100 null null  F : 100","",""
"1000062125293","02-May-2017","11:06:43","Trade","Bought 4 TWTR May-26-17 15 put (TWTRQ2617C015000) @ $.05","15.000000","PUT","BUY","4.0000000000","TWTRQ2617C015000","0.0500000000000","TWTR","0.1700","0.0000","-20.1700","Option","26-May-2017","Twitter Ord Shs","CLOSE","TWTR TWTR 100.0 100 null null  TWTR : 100","",""
"1000061888966","27-Apr-2017","09:37:07","Trade","Bought 7 GPRO May17 9 put (GPROQ1917C009000) @ $.56","9.000000","PUT","BUY","7.0000000000","GPROQ1917C009000","0.5600000000000","GPRO","0.3000","13.5500","-405.8500","Option","19-May-2017","GoPro Ord Shs Class A","CLOSE","GPRO GPRO 100.0 100 null null  GPRO : 100","",""
"1000061888967","27-Apr-2017","09:37:07","Trade","Sold 7 GPRO Jul17 9 put (GPROS2117C009000) @ $1.06","9.000000","PUT","SELL","7.0000000000","GPROS2117C009000","1.0600000000000","GPRO","0.3300","1.0500","740.6200","Option","21-Jul-2017","GoPro Ord Shs Class A","OPEN","GPRO GPRO 100.0 100 null null  GPRO : 100","",""
"1000061827158","26-Apr-2017","09:49:08","Trade","Bought 5 SHLD Jun17 10 put (SHLDR1617C010000) @ $1.52","10.000000","PUT","BUY","5.0000000000","SHLDR1617C010000","1.5200000000000","SHLD","0.2200","13.2500","-773.4700","Option","16-Jun-2017","Sears Holdings Ord Shs","CLOSE","SHLD SHLD 100.0 100 null null  SHLD : 100","",""
"1000061827159","26-Apr-2017","09:49:08","Trade","Sold 5 SHLD Sep17 9 put (SHLDU1517C009000) @ $2.27","9.000000","PUT","SELL","5.0000000000","SHLDU1517C009000","2.2700000000000","SHLD","0.2600","0.7500","1133.9900","Option","15-Sep-2017","Sears Holdings Ord Shs","OPEN","SHLD SHLD 100.0 100 null null  SHLD : 100","",""
"0","23-Apr-2017","10:55:25","Manual Adjustments","Manual Adjustment","0","","","","","","","0","0.0000","-0.1700","","","","","","",""
"0","23-Apr-2017","09:31:19","Journal","APRIL CREDIT INTEREST         ","0","","","","","","","0","0.0000","0.1700","","","","","","",""
"0","22-Apr-2017","12:50:56","Manual Adjustments","Manual Adjustment","0","","","","","","","0","0.0000","0.1700","","","","","","",""
"1000061440466","19-Apr-2017","09:40:58","Trade","Sold 4 F Jun-02-17 13 put (FR0217C013000) @ $1.75","13.000000","PUT","SELL","4.0000000000","FR0217C013000","1.7500000000000","F","0.2000","9.1000","690.7000","Option","02-Jun-2017","Ford Motor Ord Shs","OPEN","F F 100.0 100 null null  F : 100","",""
"0","14-Apr-2017","07:05:03","Dividend","GES: GUESS INC                     ","0","","","","GES","","GES","0","0.0000","67.5000","Equity","","Guess Ord Shs","","","",""
"1000061247196","13-Apr-2017","09:33:55","Trade","Sold 4 TWTR May-26-17 15 put (TWTRQ2617C015000) @ $1.25","15.000000","PUT","SELL","4.0000000000","TWTRQ2617C015000","1.2500000000000","TWTR","0.2000","9.1000","490.7000","Option","26-May-2017","Twitter Ord Shs","OPEN","TWTR TWTR 100.0 100 null null  TWTR : 100","",""
"1000061068345","10-Apr-2017","09:43:03","Trade","Bought 2 SWN Apr17 9 put (SWNP2117C009000) @ $0.70","9.000000","PUT","BUY","2.0000000000","SWNP2117C009000","0.7000000000000","SWN","0.0900","12.8000","-152.8900","Option","21-Apr-2017","Southwestern Energy Ord Shs","CLOSE","SWN SWN 100.0 100 null null  SWN : 100","",""
"1000061068346","10-Apr-2017","09:43:03","Trade","Bought 1 SWN Apr17 9 put (SWNP2117C009000) @ $0.71","9.000000","PUT","BUY","1.0000000000","SWNP2117C009000","0.7100000000000","SWN","0.0400","0.1500","-71.1900","Option","21-Apr-2017","Southwestern Energy Ord Shs","CLOSE","SWN SWN 100.0 100 null null  SWN : 100","",""
"1000061068347","10-Apr-2017","09:43:03","Trade","Sold 4 SWN Jun17 9 put (SWNR1617C009000) @ $1.15","9.000000","PUT","SELL","4.0000000000","SWNR1617C009000","1.1500000000000","SWN","0.2000","0.6000","459.2000","Option","16-Jun-2017","Southwestern Energy Ord Shs","OPEN","SWN SWN 100.0 100 null null  SWN : 100","",""
"1000060796246","04-Apr-2017","09:30:01","Trade","Bought 6 PBI Apr17 16 put (PBIP2117C016000) @ $3.33","16.000000","PUT","BUY","6.0000000000","PBIP2117C016000","3.3300000000000","PBI","0.2600","13.4000","-2011.6600","Option","21-Apr-2017","Pitney Bowes Ord Shs","CLOSE","PBI PBI 100.0 100 null null  PBI : 100","",""
"1000060796255","04-Apr-2017","09:30:01","Trade","Sold 8 PBI Oct17 15 put (PBIV2017C015000) @ $2.75","15.000000","PUT","SELL","8.0000000000","PBIV2017C015000","2.7500000000000","PBI","0.4100","1.2000","2198.3900","Option","20-Oct-2017","Pitney Bowes Ord Shs","OPEN","PBI PBI 100.0 100 null null  PBI : 100","",""
"1000060796257","04-Apr-2017","09:30:01","Trade","Bought 3 PBI Apr17 16 put (PBIP2117C016000) @ $3.33","16.000000","PUT","BUY","3.0000000000","PBIP2117C016000","3.3300000000000","PBI","0.1300","0.4500","-999.5800","Option","21-Apr-2017","Pitney Bowes Ord Shs","CLOSE","PBI PBI 100.0 100 null null  PBI : 100","",""
"1000060796258","04-Apr-2017","09:30:01","Trade","Sold 1 PBI Oct17 15 put (PBIV2017C015000) @ $2.75","15.000000","PUT","SELL","1.0000000000","PBIV2017C015000","2.7500000000000","PBI","0.0600","0.1500","274.7900","Option","20-Oct-2017","Pitney Bowes Ord Shs","OPEN","PBI PBI 100.0 100 null null  PBI : 100","",""
"1000060796259","04-Apr-2017","09:30:01","Trade","Sold 3 PBI Oct17 15 put (PBIV2017C015000) @ $2.74","15.000000","PUT","SELL","3.0000000000","PBIV2017C015000","2.7400000000000","PBI","0.1600","0.4500","821.3900","Option","20-Oct-2017","Pitney Bowes Ord Shs","OPEN","PBI PBI 100.0 100 null null  PBI : 100","",""
"1000060468842","28-Mar-2017","09:30:01","Trade","Bought 7 GPRO Apr17 9 put (GPROP2117C009000) @ $0.88","9.000000","PUT","BUY","7.0000000000","GPROP2117C009000","0.8800000000000","GPRO","0.3000","13.5500","-629.8500","Option","21-Apr-2017","GoPro Ord Shs Class A","CLOSE","GPRO GPRO 100.0 100 null null  GPRO : 100","",""
"1000060468850","28-Mar-2017","09:30:01","Trade","Sold 7 GPRO May17 9 put (GPROQ1917C009000) @ $1.23","9.000000","PUT","SELL","7.0000000000","GPROQ1917C009000","1.2300000000000","GPRO","0.3300","1.0500","859.6200","Option","19-May-2017","GoPro Ord Shs Class A","OPEN","GPRO GPRO 100.0 100 null null  GPRO : 100","",""
"0","23-Mar-2017","20:42:22","Journal","MARCH CREDIT INTEREST         ","0","","","","","","","0","0.0000","0.1700","","","","","","",""
"1000059765931","14-Mar-2017","10:17:03","Trade","Bought 4 SHLD Mar17 11 put (SHLDO1717C011000) @ $1.94","11.000000","PUT","BUY","4.0000000000","SHLDO1717C011000","1.9400000000000","SHLD","0.1700","13.1000","-789.2700","Option","17-Mar-2017","Sears Holdings Ord Shs","CLOSE","SHLD SHLD 100.0 100 null null  SHLD : 100","",""
"1000059765932","14-Mar-2017","10:17:03","Trade","Sold 1 SHLD Jun17 10 put (SHLDR1617C010000) @ $2.57","10.000000","PUT","SELL","1.0000000000","SHLDR1617C010000","2.5700000000000","SHLD","0.0600","0.1500","256.7900","Option","16-Jun-2017","Sears Holdings Ord Shs","OPEN","SHLD SHLD 100.0 100 null null  SHLD : 100","",""
"1000059765934","14-Mar-2017","10:17:03","Trade","Sold 4 SHLD Jun17 10 put (SHLDR1617C010000) @ $2.56","10.000000","PUT","SELL","4.0000000000","SHLDR1617C010000","2.5600000000000","SHLD","0.2100","0.6000","1023.1900","Option","16-Jun-2017","Sears Holdings Ord Shs","OPEN","SHLD SHLD 100.0 100 null null  SHLD : 100","",""
"1000059231289","02-Mar-2017","12:23:41","Trade","Bought 9 GES Mar17 15 put (GESO1717C015000) @ $2.41","15.000000","PUT","BUY","9.0000000000","GESO1717C015000","2.4100000000000","GES","0.3900","13.8500","-2183.2400","Option","17-Mar-2017","Guess Ord Shs","CLOSE","GES GES 100.0 100 null null  GES : 100","",""
"1000059231291","02-Mar-2017","12:23:41","Trade","Sold 9 GES Jun17 15 put (GESR1617C015000) @ $3.01","15.000000","PUT","SELL","9.0000000000","GESR1617C015000","3.0100000000000","GES","0.4700","1.3500","2707.1800","Option","16-Jun-2017","Guess Ord Shs","OPEN","GES GES 100.0 100 null null  GES : 100","",""
"1000059227504","02-Mar-2017","11:53:12","Trade","Bought 6 ANF Mar17 13 put (ANFO1717C013000) @ $0.45","13.000000","PUT","BUY","6.0000000000","ANFO1717C013000","0.4500000000000","ANF","0.2600","13.4000","-283.6600","Option","17-Mar-2017","Abercrombie and Fitch Ord Class A","CLOSE","ANF ANF 100.0 100 null null  ANF : 100","",""
"1000059227505","02-Mar-2017","11:53:12","Trade","Sold 6 ANF May17 13 put (ANFQ1917C013000) @ $1.05","13.000000","PUT","SELL","6.0000000000","ANFQ1917C013000","1.0500000000000","ANF","0.2900","0.9000","628.8100","Option","19-May-2017","Abercrombie and Fitch Ord Class A","OPEN","ANF ANF 100.0 100 null null  ANF : 100","",""
"1000059079397","28-Feb-2017","13:20:33","Trade","Sold 3 SWN Apr17 9 put (SWNP2117C009000) @ $1.70","9.000000","PUT","SELL","3.0000000000","SWNP2117C009000","1.7000000000000","SWN","0.1600","8.9500","500.8900","Option","21-Apr-2017","Southwestern Energy Ord Shs","OPEN","SWN SWN 100.0 100 null null  SWN : 100","",""
"0","23-Feb-2017","19:34:26","Journal","FEBRUARY CREDIT INTEREST      ","0","","","","","","","0","0.0000","0.2000","","","","","","",""
"1000058462802","15-Feb-2017","20:03:42","Option Expiration","Sold 2 VIX Feb17 24 call (VIXB1517C024000) @ $.00","24.000000","CALL","SELL","-2.0000000000","VIXB1517C024000","0.0000000000000","VIX","0","0","0.0000","Option","15-Feb-2017","CBOE Market Volatility Index","CLOSE","VIX VIX 100.0 100 null null  VIX : 100","",""
"1000057789567","03-Feb-2017","09:39:39","Trade","Bought 5 GPRO Feb17 10 put (GPRON1717C010000) @ $0.95","10.000000","PUT","BUY","5.0000000000","GPRON1717C010000","0.9500000000000","GPRO","0.2100","13.2500","-488.4600","Option","17-Feb-2017","GoPro Ord Shs Class A","CLOSE","GPRO GPRO 100.0 100 null null  GPRO : 100","",""
"1000057789568","03-Feb-2017","09:39:39","Trade","Sold 3 GPRO Apr17 9 put (GPROP2117C009000) @ $1.12","9.000000","PUT","SELL","3.0000000000","GPROP2117C009000","1.1200000000000","GPRO","0.1500","0.4500","335.4000","Option","21-Apr-2017","GoPro Ord Shs Class A","OPEN","GPRO GPRO 100.0 100 null null  GPRO : 100","",""
"1000057789570","03-Feb-2017","09:39:39","Trade","Sold 4 GPRO Apr17 9 put (GPROP2117C009000) @ $1.11","9.000000","PUT","SELL","4.0000000000","GPROP2117C009000","1.1100000000000","GPRO","0.1900","0.6000","443.2100","Option","21-Apr-2017","GoPro Ord Shs Class A","OPEN","GPRO GPRO 100.0 100 null null  GPRO : 100","",""
"1000057783719","03-Feb-2017","09:30:29","Trade","Bought 10 FIT Feb17 9 put (FITN1717C009000) @ $2.91","9.000000","PUT","BUY","10.0000000000","FITN1717C009000","2.9100000000000","FIT","0.4200","14.0000","-2924.4200","Option","17-Feb-2017","Fitbit Ord Shs Class A","CLOSE","FIT FIT 100.0 100 null null  FIT : 100","",""
"1000057783736","03-Feb-2017","09:30:29","Trade","Sold 10 FIT May17 9 put (FITQ1917C009000) @ $3.11","9.000000","PUT","SELL","10.0000000000","FITQ1917C009000","3.1100000000000","FIT","0.5100","1.5000","3107.9900","Option","19-May-2017","Fitbit Ord Shs Class A","OPEN","FIT FIT 100.0 100 null null  FIT : 100","",""
"1000057783450","03-Feb-2017","09:30:02","Trade","Bought 6 RIG Feb17 14 put (RIGN1717C014000) @ $0.58","14.000000","PUT","BUY","6.0000000000","RIGN1717C014000","0.5800000000000","RIG","0.2500","13.4000","-361.6500","Option","17-Feb-2017","Transocean Ord Shs","CLOSE","RIG RIG 100.0 100 null null  RIG : 100","",""
"1000057783461","03-Feb-2017","09:30:02","Trade","Sold 6 RIG May17 13 put (RIGQ1917C013000) @ $1.03","13.000000","PUT","SELL","6.0000000000","RIGQ1917C013000","1.0300000000000","RIG","0.2800","0.9000","616.8200","Option","19-May-2017","Transocean Ord Shs","OPEN","RIG RIG 100.0 100 null null  RIG : 100","",""
"0","25-Jan-2017","20:39:19","Journal","JANUARY CREDIT INTEREST       ","0","","","","","","","0","0.0000","0.2000","","","","","","",""
"1000057145992","23-Jan-2017","09:30:03","Trade","Bought 3 ANF Jan-27-17 14 put (ANFM2717C014000) @ $6.16","14.000000","PUT","BUY","3.0000000000","ANFM2717C014000","6.1600000000000","ANF","0.1200","12.9500","-1861.0700","Option","27-Jan-2017","Abercrombie and Fitch Ord Class A","CLOSE","ANF ANF 100.0 100 null null  ANF : 100","",""
"1000057146000","23-Jan-2017","09:30:03","Trade","Sold 6 ANF Mar17 13 put (ANFO1717C013000) @ $3.83","13.000000","PUT","SELL","6.0000000000","ANFO1717C013000","3.8300000000000","ANF","0.3100","0.9000","2296.7900","Option","17-Mar-2017","Abercrombie and Fitch Ord Class A","OPEN","ANF ANF 100.0 100 null null  ANF : 100","",""
"1000057137244","21-Jan-2017","09:38:20","Assignment","Sold 200 RIG @ $14.00","0","","SELL","200.0000000000","RIG","14.0000000000000","RIG","0.0900","4.9500","2794.9600","Equity","","Transocean Ord Shs","CLOSE","","",""
"1000057093024","20-Jan-2017","20:29:51","Option Expiration","Bought 2 RIGA2017C014000 @ $0.00","0","","BUY","2.0000000000","RIGA2017C014000","0.0000000000000","","0","0","0.0000","Option","","RIGA2017C014000","CLOSE","","",""
"1000056994969","20-Jan-2017","09:30:01","Trade","Bought 4 P Mar17 12 put (PO1717C012000) @ $0.62","12.000000","PUT","BUY","4.0000000000","PO1717C012000","0.6200000000000","P","0.1600","13.1000","-261.2600","Option","17-Mar-2017","Pandora Media Ord Shs","CLOSE","P P 100.0 100 null null  P : 100","",""
"1000056994978","20-Jan-2017","09:30:01","Trade","Bought 9 P Mar17 12 put (PO1717C012000) @ $0.61","12.000000","PUT","BUY","9.0000000000","PO1717C012000","0.6100000000000","P","0.3700","1.3500","-550.7200","Option","17-Mar-2017","Pandora Media Ord Shs","CLOSE","P P 100.0 100 null null  P : 100","",""
